"Gene","x","afr_y","amr_y","asj_y","eas_y","fin_y","nfe_y","sas_y","mutability","rvis_afr","rvis_eas","rvis_asj","rvis_nfe","rvis_sas","rvis_amr","rvis_fin"
"UBA6",645,9,4,6,3,2,3,4,4.1490275e-05,-0.238222917758247,-0.669340311630598,-0.143764486207158,-0.504521804764743,-0.623766345417854,-0.586056035237305,-0.633225729687353
"UBA7",807,13,12,8,14,1,9,11,5.1632675e-05,-0.156999016927433,0.557481240371101,-0.103478775835696,0.0937218628427268,-0.0353619359107053,0.0741244306965113,-1.03261601199115
"UBAC1",360,5,2,4,5,4,5,10,2.50133475e-05,-0.175862820567716,0.0226183269039259,-0.0317953032976826,0.130221380979512,0.559652284535288,-0.406864937515993,0.0779836308102036
"UBAC2",201,1,1,1,3,0,1,0,1.66835225e-05,-0.298174744676502,-0.0344445511438043,-0.257683132551361,-0.23422526555279,-0.447092126280718,-0.315016870915226,-0.395655487414054
"UBALD1",121,5,1,0,0,0,0,0,8.5893125e-06,0.196420675485862,-0.232665157771201,-0.205167252193014,-0.193546819262862,-0.228719534858625,-0.115160669499367,-0.209637369840584
"UBALD2",89,0,1,0,1,0,0,0,8.2042725e-06,-0.183757694706106,-0.0876839279513823,-0.195912489227707,-0.185105857335171,-0.21833158909269,-0.105653513322631,-0.20078851111196
"UBAP1",351,4,2,2,3,1,2,6,2.1613635e-05,-0.176582532694274,-0.16062220516226,-0.234147890585093,-0.205540078763468,0.158782301789574,-0.322921486763028,-0.342688408385095
"UBAP1L",207,9,5,1,3,4,3,4,1.50382275e-05,0.361365874755622,0.00766402795529838,-0.218137199281949,0.0753715838292767,0.0898858113830782,0.180909944919811,0.307229716730185
"UBAP2",933,12,11,11,15,13,12,12,5.5103475e-05,-0.313456018319098,0.603782142715731,0.239204699256505,0.42793368652578,-0.00585287859770236,-0.125402309868749,0.882905294000011
"UBAP2L",636,1,2,2,3,1,1,4,5.671635e-05,-1.20566400471794,-1.0590690286052,-1.07792414023079,-1.11189338333902,-1.03458971464761,-1.18971864280696,-1.14946819423172
"UBASH3A",584,17,13,8,8,8,8,16,4.0931975e-05,0.39667895126013,0.0205841305917879,0.153722746750279,0.191540998319146,0.869082601176121,0.452165338605704,0.377220101549281
"UBASH3B",420,7,5,1,6,3,3,4,3.470195e-05,-0.239912693925587,-0.0902194676950795,-0.690777064299429,-0.355702505309462,-0.440619376016538,-0.304612457042769,-0.310943773304121
"UBB",173,0,0,0,0,0,0,0,1.13493075e-05,-0.255045929675594,-0.303302636036077,-0.271505988385447,-0.254052167453936,-0.303181022814705,-0.297134850470821,-0.27306655933445
"UBBP4",285,10,10,7,5,2,4,12,1.19082125e-05,0.510098035147625,0.358024972657232,0.709310807926613,0.280754136226604,1.15954978984103,0.827338144321767,0.0466262425515177
"UBC",514,0,1,0,1,1,0,1,2.98143375e-05,-0.673595158741611,-0.640761013097896,-0.71533320825277,-0.658851253258363,-0.678202380600588,-0.639236801603059,-0.531155757353446
"UBD",137,11,9,7,8,7,7,8,7.1865875e-06,0.694912899235756,0.884266829619828,0.822808842278345,0.794573249892332,0.794321305299088,0.830100146414944,0.986509372706626
"UBE2A",25,0,0,0,0,0,0,0,6.7849775e-06,-0.151586580342446,-0.18648612881641,-0.161798492886968,-0.153991612034388,-0.180040571854501,-0.184435693965824,-0.168170719653867
"UBE2B",69,0,0,0,0,0,0,0,6.7451725e-06,-0.150684320725608,-0.185467383286554,-0.160841743948698,-0.153118992995746,-0.178966675807247,-0.183452855377633,-0.167255932760149
"UBE2C",119,1,1,1,2,0,1,1,8.23309e-06,-0.106629602255448,0.0467050401774189,-0.0545700269908708,-0.0489724867778162,-0.0959610059881404,-0.106365056416693,-0.201450785251827
"UBE2D1",56,1,1,1,1,1,1,1,6.0588975e-06,-0.0573470898904231,-0.032776290494111,-0.00231112041213949,-0.00130883995296999,-0.0373034759080785,-0.0526811924872277,0.0147853908235795
"UBE2D2",26,0,0,0,0,0,0,0,6.42954e-06,-0.14352987933528,-0.177389270583383,-0.153255231166318,-0.146199585721263,-0.17045124866344,-0.175659465680208,-0.160002156825326
"UBE2D3",42,0,1,0,0,0,0,0,6.4772075e-06,-0.144610358719747,-0.178609244790362,-0.154400962906348,-0.147244569738003,-0.171737267055735,-0.0630098717014521,-0.161097637914802
"UBE2D4",102,1,1,1,0,1,1,2,7.4182825e-06,-0.0881603507591114,-0.202694553946051,-0.0349853380246008,-0.0311099300621113,0.0491695797892952,-0.0862463422264634,-0.0164558141842824
"UBE2E1",95,1,1,1,1,1,1,1,7.97427e-06,-0.100762929052366,-0.0817973721151453,-0.0483490407296705,-0.0432985279490968,-0.0889783153441865,-0.099974438930365,-0.0292334156430672
"UBE2E2",90,0,0,0,0,0,0,0,9.2341175e-06,-0.207101122911304,-0.249167877479969,-0.220665679303132,-0.207682419216839,-0.246115640722653,-0.244908144930496,-0.224456052243003
"UBE2E3",75,0,0,0,0,0,0,0,8.514845e-06,-0.190797423704139,-0.230759284488968,-0.203377362966429,-0.191914320768341,-0.226710485807459,-0.227148386655428,-0.207925983281308
"UBE2F",96,0,0,0,1,0,0,0,9.906765e-06,-0.222347966432938,-0.131256503226939,-0.236833315161339,-0.222428381232596,-0.26426289793962,-0.26151666428671,-0.239914592712545
"UBE2G1",55,0,0,0,0,1,0,0,6.819515e-06,-0.152369441533255,-0.187370061036132,-0.162628632683975,-0.154748755064198,-0.180972356375955,-0.185288470904383,-0.00269503225989802
"UBE2G2",93,0,0,0,0,0,0,0,9.4496125e-06,-0.211985730672877,-0.254683114694138,-0.225845279766735,-0.212406560346975,-0.251929449131985,-0.250228990362229,-0.229408480905227
"UBE2H",49,0,0,0,0,0,0,0,9.77875e-06,-0.219446262011346,-0.263106841939497,-0.23375636997617,-0.219622002124427,-0.260809200720678,-0.258355812177129,-0.236972599078753
"UBE2I",71,0,0,0,0,0,0,0,9.2762225e-06,-0.208055513622423,-0.250245485199283,-0.221677707856624,-0.20860545677358,-0.247251585483228,-0.245947770953576,-0.225423694293014
"UBE2J1",207,4,3,2,4,2,1,3,1.5101975e-05,-0.0289835863239749,0.141158179624024,-0.0776351749318549,-0.199554223058708,-0.0349810263905435,-0.048315097497465,-0.026771896104449
"UBE2J2",185,1,0,2,0,0,2,0,1.734543e-05,-0.313178125414821,-0.456763567600007,-0.131558360169216,-0.111971555518933,-0.46494970016113,-0.445186803961362,-0.410867227808859
"UBE2K",41,0,1,0,0,0,0,0,8.2822175e-06,-0.185524469780334,-0.224805565140633,-0.197785963720936,-0.186814591220838,-0.220434457739632,-0.107578080831991,-0.202579816965954
"UBE2L3",31,0,0,0,0,0,0,0,7.122045e-06,-0.159226884449979,-0.195112832120638,-0.169900210850745,-0.161380920735245,-0.189134287872072,-0.192758338442445,-0.175917104472515
"UBE2L6",133,1,2,1,2,0,0,2,9.870915e-06,-0.143754128329972,0.00478731641244905,-0.0939366477254357,-0.221642467961984,-0.01700008911887,-0.0329790600712355,-0.239090701227415
"UBE2M",95,0,1,1,0,0,1,0,9.78444e-06,-0.219575236732777,-0.263252468019151,-0.0918581448227374,-0.0829817624266495,-0.260962710369894,-0.144669942190909,-0.237103364570918
"UBE2N",50,0,0,0,0,0,0,0,7.161215e-06,-0.160114750017055,-0.196115325355596,-0.170841696479564,-0.162239618593135,-0.190191051786807,-0.1937254975588,-0.17681729749988
"UBE2NL",94,3,1,0,2,0,0,1,6.83690225e-06,0.0805804352400052,0.0824385543834251,-0.16304655082016,-0.155129924361777,-0.0582932928262536,-0.0718912481745146,-0.16936403902511
"UBE2O",804,9,7,4,5,5,3,5,7.56244e-05,-1.01202606045071,-1.2728173453453,-1.24839978107083,-1.25294309631392,-1.42167188401828,-1.08748815576637,-0.918949443863622
"UBE2Q1",162,2,5,2,1,3,2,7,1.7754675e-05,-0.244673436730044,-0.332110505727036,-0.141394873789874,-0.120943117494454,0.386040885613067,0.113837014127199,0.078532394719418
"UBE2Q2",251,5,2,1,2,1,2,3,1.4256325e-05,0.0679654233323607,-0.107450160307204,-0.199343567403144,-0.0442513962658218,-0.0121663667499322,-0.141260505910908,-0.173605603519383
"UBE2Q2L",29,0,2,2,3,0,1,1,1.071871e-06,-0.0220868865051439,0.365117202111985,0.259595018545333,0.108020142507285,0.0972427467531153,0.184284051454309,-0.0368730453631688
"UBE2QL1",54,0,0,0,0,0,0,0,6.4055275e-06,-0.14298558788389,-0.176774708625339,-0.15267806884459,-0.145673175060321,-0.169803416949075,-0.175066564711121,-0.159450308267606
"UBE2R2",102,0,0,0,0,0,0,0,1.0540885e-05,-0.236721503077804,-0.282612415626026,-0.252074904153425,-0.236329725745934,-0.281370722383246,-0.277173885595327,-0.25448770180622
"UBE2S",219,2,5,2,2,2,2,4,1.7219395e-05,-0.232540318297374,-0.183284841755363,-0.128529013104123,-0.109208587158462,0.0310403458813144,0.127053802319939,-0.0754336495973062
"UBE2T",143,1,0,0,3,0,1,0,8.535025e-06,-0.113473560000302,0.174104020668815,-0.203862406315569,-0.0555916266683859,-0.227254919429865,-0.227646656816254,-0.208389753136832
"UBE2U",170,3,4,1,2,0,1,4,8.1637825e-06,0.0505037666240668,0.0484788675245768,-0.0529041552542503,-0.0474530994625579,0.275352819368528,0.236825208947878,-0.19985798344831
"UBE2V1",96,2,1,0,0,0,0,0,7.50561e-06,-0.0123585546261935,-0.204929560197484,-0.179119533039869,-0.169789559036217,-0.199482451431641,-0.088402579332391,-0.184732076613553
"UBE2V2",76,0,0,0,0,1,0,1,6.2570975e-06,-0.139621123884181,-0.172975877068723,-0.149110418026521,-0.142419238752084,-0.0426507240073792,-0.171401627619143,0.0102303781222778
"UBE2W",85,3,1,1,1,2,2,1,7.442055e-06,0.0668632989647905,-0.0681761482266149,-0.035556733612682,0.105134030115616,-0.0746197056222428,-0.086833318260965,0.149267102424797
"UBE2Z",116,0,0,1,0,0,0,0,1.37559575e-05,-0.309597184435514,-0.364896821636097,-0.187316844290503,-0.306811330293037,-0.368109657903772,-0.356558057773546,-0.328375257388049
"UBE3A",354,1,1,1,0,1,1,2,3.7116175e-05,-0.761329617881677,-0.962782000181339,-0.748807923621582,-0.682162541259957,-0.752054793922461,-0.819536999902614,-0.698969857756795
"UBE3B",812,7,9,7,6,3,2,4,6.24249e-05,-0.868349644935335,-0.799779042147268,-0.504929563338832,-1.10028392262553,-1.18862976025036,-0.533845687513199,-0.948113079681365
"UBE3C",660,3,3,5,2,6,6,3,5.3208625e-05,-0.970561914488621,-1.10441922409328,-0.56747084468584,-0.351125310816789,-1.06309956454122,-0.989255308674204,-0.237458210133046
"UBE3D",310,7,6,5,3,2,3,5,1.7166715e-05,0.157556877287248,-0.0468110402587065,0.298839259519333,0.0287101556170487,0.155608487593005,0.242180127446381,-0.0742229788318301
"UBE4A",629,4,5,0,5,1,2,3,4.7749775e-05,-0.769025886081632,-0.55929074998202,-1.14646663083197,-0.778522066890889,-0.91580650082387,-0.626790575796006,-0.943368205907101
"UBE4B",779,4,4,3,14,4,5,5,7.3876125e-05,-1.36135442489986,-0.0118142409205858,-1.34842534331238,-0.941036281688891,-1.37448898559731,-1.3858444369792,-1.04505119794799
"UBFD1",183,4,0,0,1,0,1,2,1.32293975e-05,0.0134620548539398,-0.216293725107824,-0.316695449943886,-0.158503130422143,-0.107608209728895,-0.343556627669478,-0.316274058653023
"UBIAD1",262,3,1,3,0,2,1,2,1.54793925e-05,-0.115319145762182,-0.409005309662018,0.055327255666654,-0.207828055772121,-0.168310371914961,-0.285285413617993,-0.0354455724836858
"UBL3",57,0,1,0,0,0,0,1,5.4796725e-06,-0.121999210864172,-0.153078897279504,-0.130424282440013,-0.125376232129165,-0.0216765201083983,-0.038379272926526,-0.138172551104529
"UBL4A",74,1,0,0,1,0,0,1,7.072955e-06,-0.0803327997604992,-0.0587295933375486,-0.168720289166128,-0.160304753245144,-0.0646617610933403,-0.191546241336075,-0.174788932953447
"UBL4B",150,4,5,1,1,1,1,1,7.7185695e-06,0.138376764671424,-0.0752531130529064,-0.042203031382982,-0.0376929530693912,-0.0820797823469746,0.361645443592499,-0.0233569562259327
"UBL5",36,0,1,0,0,1,0,0,3.6446875e-06,-0.0804054493701173,-0.106115210279024,-0.0863185937958195,-0.0851488893557003,-0.0953187117064635,0.00692935083493634,0.0702687320357293
"UBL7",266,2,4,1,2,2,1,0,1.89382275e-05,-0.271500866478628,-0.227275377684512,-0.311876735680687,-0.283653431169774,-0.50792180121502,-0.0292116167388974,-0.114935149096252
"UBLCP1",158,0,0,0,0,1,0,0,1.24373575e-05,-0.279708633951165,-0.331149453114288,-0.297658137610962,-0.277904664590939,-0.332535348309851,-0.324000166381535,-0.131802789139493
"UBN1",1048,9,10,3,8,4,3,9,5.93663e-05,-0.643439018767414,-0.45122462219995,-0.999580436622521,-0.896441398042864,-0.490313976485339,-0.344489237958981,-0.711529798799796
"UBN2",970,12,16,4,11,8,9,11,5.3465975e-05,-0.27633738690689,0.105175216109986,-0.715697394753351,0.0535313833040262,-0.0848230141077523,0.484168096344251,0.0891677958244851
"UBOX5",419,5,5,3,6,4,4,6,2.65346325e-05,-0.210345599115548,0.118808689947402,-0.21039400160531,-0.0398919915612951,0.0260198000182279,-0.102950820091318,0.0430221018429027
"UBP1",257,2,4,4,2,5,5,2,2.5813125e-05,-0.427333925665831,-0.403227062483481,-0.0510185382682994,0.112688454974752,-0.447102684893643,-0.198961017749438,0.225870865061581
"UBQLN1",312,5,2,1,0,1,1,2,2.31709e-05,-0.134100337402932,-0.605858313783843,-0.413612671245661,-0.376443297732863,-0.375818110572482,-0.36137238437174,-0.378476990611146
"UBQLN2",299,2,0,1,2,1,0,2,2.41744075e-05,-0.390189019433569,-0.361286626751918,-0.437732944976591,-0.535208333914688,-0.402891686656872,-0.613804706223707,-0.401539338489216
"UBQLN3",658,12,8,10,17,9,7,10,2.9293705e-05,0.271577525918941,1.5346635577745,0.717532416832278,0.309913897823277,0.444171271049059,0.170399195682365,0.810963578619216
"UBQLN4",330,4,5,5,2,2,2,4,3.0999125e-05,-0.389323116142858,-0.535955855407616,-0.0336345532624017,-0.411292090015839,-0.340720275642254,-0.213184599415828,-0.392114662062666
"UBQLNL",431,16,15,12,11,10,15,8,1.836487e-05,0.830437486889772,1.00355304765453,1.26432826764749,1.64372495551712,0.492726752923812,1.23707181840634,1.22843036183003
"UBR1",1047,9,12,7,10,5,10,13,7.3808025e-05,-0.970844061162646,-0.550607315756633,-0.778569623392868,-0.255664403793102,-0.387355659634886,-0.473442868353622,-0.877196741629593
"UBR2",977,11,8,7,5,4,4,10,7.542165e-05,-0.85184815296137,-1.26762663089526,-0.817362027198904,-1.11170982792142,-0.800368101612262,-0.96863913349315,-1.08057948448334
"UBR3",726,4,4,3,7,3,4,6,6.6075425e-05,-1.18448205909966,-0.758085182763033,-1.1608737797016,-0.906769821824123,-1.04081201954424,-1.19317710286329,-1.03202486426255
"UBR4",3181,19,15,22,23,10,10,20,0.0002609415,-4.44390308418671,-3.59010138363222,-3.15163291625196,-4.36700977714779,-4.58358761114876,-4.76272671844326,-4.35535776150538
"UBR5",1334,4,3,3,5,5,2,5,0.00013308275,-2.70460531101784,-2.7446331927487,-2.77278798021125,-2.65051183512799,-2.97328383100574,-2.96301334562175,-2.24035386504642
"UBR7",227,1,4,4,4,1,2,2,1.70205025e-05,-0.305813030672427,0.0920564478405739,0.160319248693521,-0.104848419418342,-0.209887630097493,0.018139392832568,-0.237130800898879
"UBTD1",200,1,0,1,4,2,2,2,1.6381525e-05,-0.291329403919405,0.108410062357388,-0.250424389575864,-0.0908406015578931,-0.192648802055231,-0.42138670160905,-0.0561780483373376
"UBTD2",140,1,2,3,1,3,2,2,1.0161005e-05,-0.150329580230651,-0.137763360614519,0.183160208326458,0.0455277348967718,-0.024826414674532,-0.0401417796241424,0.253049332489312
"UBTF",402,3,1,1,0,1,1,1,4.5672525e-05,-0.799721518422796,-1.18179444943555,-0.954484333573153,-0.86975146435545,-1.10607259620699,-1.03082457002479,-0.895624122483033
"UBXN1",259,2,4,2,5,3,2,3,1.7072725e-05,-0.229215769682885,0.225845580277399,-0.125003687883125,-0.10599325328966,-0.0881494936199048,0.0168499530132245,0.094204768290782
"UBXN10",235,2,3,2,6,3,1,3,1.3977e-05,-0.159045381141917,0.440203797732202,-0.0505954825731878,-0.174892256817273,-0.00463049472398032,-0.0205380275405158,0.165350086929925
"UBXN11",631,49,36,30,33,27,30,34,3.113715e-05,3.10844725550123,3.65066042248276,3.51501544417029,3.41610071261134,3.35093206297713,3.31292951113317,3.76278495474648
"UBXN2A",169,4,1,2,2,0,0,1,1.0508835e-05,0.075129208504619,-0.0115392664797341,0.0327649920798233,-0.235627117406135,-0.157358087699452,-0.162556187061724,-0.253751140796159
"UBXN2B",208,4,1,0,0,0,1,2,1.1922615e-05,0.043082926821047,-0.317975480778116,-0.285285891746325,-0.129855497616066,-0.0723527266650363,-0.197464197823077,-0.286242090734053
"UBXN4",305,1,4,0,2,0,1,4,2.07041e-05,-0.389308841913477,-0.272469847387057,-0.496356466686699,-0.322365343310337,-0.0629727440587179,-0.0728131255091621,-0.488055304388452
"UBXN6",514,12,10,4,10,5,4,11,3.0311025e-05,0.248517999762795,0.562662902038856,-0.159128939725533,-0.12267888806502,0.539873505380031,0.372931347757159,0.122501837966415
"UBXN7",227,1,2,1,2,0,1,3,2.2460375e-05,-0.429118330860506,-0.317418750428192,-0.396534544278545,-0.360866928988368,-0.233501594111032,-0.343828587620878,-0.528417759948401
"UCHL1",170,1,1,1,1,1,2,2,1.103612e-05,-0.170165744108399,-0.160160484200164,-0.121943352072599,0.0263430769634269,-0.0484360784034521,-0.175575523615798,-0.0996000338097053
"UCHL3",143,0,0,1,1,1,0,1,9.6315925e-06,-0.216110655902521,-0.124213910259152,-0.0881843196397495,-0.216395975643426,-0.13369107837197,-0.254722307281777,-0.0673216057344455
"UCHL5",172,2,1,1,1,0,1,0,1.3641075e-05,-0.151431007652292,-0.226829909201177,-0.184555553379022,-0.167528027162257,-0.365010259376206,-0.239895098963029,-0.325735071959356
"UCK1",228,2,1,1,1,1,1,2,1.71180825e-05,-0.230243881859587,-0.315817991437777,-0.268128118480381,-0.243751788058025,-0.212520218605657,-0.325746698886209,-0.239373344282168
"UCK2",124,2,0,1,1,0,0,0,1.4597145e-05,-0.17310213231364,-0.251298887809237,-0.207535440487421,-0.325252047243396,-0.390803942963214,-0.37732804528506,-0.34770710849498
"UCKL1",473,1,1,2,3,2,1,1,4.0226675e-05,-0.831840002593827,-0.636998894818515,-0.681536199989913,-0.750355829025469,-0.959132607357403,-0.89634512660369,-0.60418467140847
"UCMA",149,6,2,2,3,3,2,6,8.90946e-06,0.26694519857021,0.164520821647607,0.0712076177642363,0.0729647280455167,0.501533096078848,-0.00923938923850645,0.281812605680149
"UCN",87,3,0,1,2,0,0,0,4.00325925e-06,0.144811621153221,0.154962248846678,0.0470984819666688,-0.0930096684098752,-0.104992641965348,-0.115751206248073,-0.104241933223101
"UCN2",98,3,1,2,0,0,1,4,6.4037725e-06,0.0903983017961951,-0.176729792175316,0.131434739978478,-0.00886936445798037,0.322837213982489,-0.0611966559693488,-0.159409975347741
"UCN3",162,7,1,1,4,2,1,2,9.433045e-06,0.332858432855678,0.286247159702864,-0.0834120530756137,-0.0752783579676558,-0.00518680455666932,-0.135993541713829,0.103510178636133
"UCP1",279,6,4,4,6,4,4,8,1.54669825e-05,0.118304117199469,0.40206911070323,0.19765967900678,0.2027364747541,0.57091109495486,0.0564978217908804,0.297376041417449
"UCP2",296,8,2,4,4,4,1,5,1.931885e-05,0.186554981141024,0.0332340430538525,0.105076371195799,-0.29199753106045,0.0975462421767102,-0.266260387582533,0.208852743665722
"UCP3",345,8,7,5,6,2,3,5,2.02737925e-05,0.164909275868112,0.279044809712622,0.224157331330633,-0.0394040083628073,0.0717830107038565,0.279287464511336,-0.145628533257518
"UEVLD",327,5,4,3,4,2,2,3,1.8051875e-05,-0.0180681346649319,0.0656601472206367,-0.00650452030078364,-0.127458402336855,-0.114565751491871,-0.00732648692007867,-0.0945653667390607
"UFC1",131,1,0,1,0,1,1,1,8.2609275e-06,-0.107260594742997,-0.224260682445051,-0.0552391277372615,-0.0495827517594529,-0.0967120321933414,-0.220878836148672,-0.0358213189609779
"UFD1L",139,1,1,1,1,1,1,1,1.7135025e-05,-0.308408899013132,-0.316251606128787,-0.268535344609668,-0.244123205383086,-0.33612484857782,-0.326165030390417,-0.239762709844883
"UFL1",586,3,3,2,9,3,1,5,3.246145e-05,-0.500251539277035,0.372498503932953,-0.494885759063473,-0.58011630457197,-0.257025039693403,-0.47694358342525,-0.25945303438437
"UFM1",50,0,0,0,0,0,0,0,3.5763325e-06,-0.0788560374899948,-0.104365763271671,-0.0846756100312248,-0.0836503780602603,-0.0934745569003076,-0.105209759888256,-0.0944303732306397
"UFSP1",214,3,4,2,1,2,2,2,5.58085625e-06,0.109051598558679,-0.0205415101006058,0.151214597388326,0.145936516437578,0.098741859324396,0.300602748488552,0.192041437630194
"UFSP2",364,4,4,1,2,2,1,2,2.0602825e-05,-0.153670656031188,-0.26987788653512,-0.351886703435808,-0.320145164965137,-0.306534353163688,-0.0703125256160111,-0.153190216745258
"UGCG",186,1,2,1,0,1,1,0,1.6692025e-05,-0.298367469827497,-0.440040693490639,-0.257887496707316,-0.234411659274613,-0.447321514744347,-0.201400899263752,-0.229581866427635
"UGDH",261,2,2,2,2,2,2,1,2.07347275e-05,-0.312221934462924,-0.273253706041732,-0.213022677596266,-0.186272475122729,-0.43324083424524,-0.301220151738931,-0.15622154331911
"UGGT1",1036,11,11,10,11,2,4,10,6.9237475e-05,-0.711645673340951,-0.29848527191105,-0.242566806834086,-0.976103562617218,-0.6334997006828,-0.474410200984647,-1.27100456776076
"UGGT2",1121,18,17,15,14,20,18,26,5.8340375e-05,0.0798645412282946,0.385807843388047,0.729560200365612,1.17761607675402,1.63102433500643,0.477641784944521,1.9726012365101
"UGP2",321,3,0,2,0,0,0,2,2.04042775e-05,-0.226950825432193,-0.535050225094034,-0.205080061776324,-0.452557753915525,-0.301177775778383,-0.520714090473722,-0.481164843209428
"UGT1A1",230,2,1,1,4,2,1,3,2.73721075e-05,-0.462671603952015,-0.172874993989794,-0.514593146887941,-0.468544031441436,-0.366014548192693,-0.578933520811085,-0.308759281211895
"UGT1A10",344,8,5,3,3,1,3,7,2.7330925e-05,0.00494599379489439,-0.306946528770269,-0.229533529213098,-0.194112017135765,0.127683257890527,-0.122612223427415,-0.474081925714345
"UGT1A4",357,15,11,8,9,5,8,9,2.75170025e-05,0.545194225399525,0.499044586116576,0.476163397304637,0.485628698940266,0.368957090785524,0.5557469797491,0.186712937419742
"UGT1A5",280,11,12,11,14,10,10,14,2.73864125e-05,0.237029381054379,1.17805084623709,0.905418594345652,0.762026805409364,0.988235944834135,0.672799735911234,1.02107709448254
"UGT1A6",218,3,5,4,6,3,4,6,2.585015e-05,-0.350391979775748,0.136326839416672,-0.0519084611025057,-0.0248866269928473,0.0444862658919227,-0.0860501432792003,-0.107514543236583
"UGT1A7",287,11,8,6,4,7,7,7,2.7186825e-05,0.241553421353359,-0.168133008676119,0.200030326242982,0.356101758627084,0.131570897230428,0.222420682705455,0.526838721308418
"UGT1A8",338,13,13,9,8,9,8,11,2.5801215e-05,0.428523081508312,0.40783080888834,0.659441645903104,0.523243382627496,0.661545913957677,0.825771866671762,0.891231156292086
"UGT1A9",539,4,6,3,11,3,4,7,2.70752e-05,-0.300379265096138,0.78061075816284,-0.223386972156978,-0.0517424223361112,0.13458240170963,-0.00247316975634256,-0.135668118458135
"UGT2A1",200,6,4,4,5,5,6,4,2.6476225e-05,-0.13124124190997,-0.0148214329232963,-0.0669566299804314,0.23491549559327,-0.218697442173732,-0.215333769362991,0.210631716828457
"UGT2A1",200,6,4,4,5,5,6,4,2.070905e-05,-0.000517571439112178,0.132779453605312,0.0716617562169153,0.361346160557522,-0.0631062888292415,-0.0729353468784927,0.34317175069795
"UGT2A2",534,19,14,9,5,7,8,9,2.0498425e-05,1.01542913031723,0.138170056294496,0.786904587658932,0.639496362402405,0.558313528884952,1.07054791587262,0.680554187018232
"UGT2A3",536,9,10,7,6,4,5,10,1.9926025e-05,0.250572815902897,0.287945421997758,0.516586640609405,0.241747464604022,0.696907235162859,0.62935553131756,0.194898779362136
"UGT2B10",584,17,13,4,7,8,7,9,1.9493975e-05,0.882627116540079,0.434129788198023,0.100867091963832,0.52474975837479,0.585413328554807,0.9815170627303,0.869914809333823
"UGT2B11",670,23,16,10,13,8,15,13,1.92450625e-05,1.35499903011493,1.2513008057716,0.95907455111592,1.62442430671014,1.08474349035512,1.32917521575868,0.875635674553828
"UGT2B15",487,14,11,9,8,10,10,7,1.9897625e-05,0.640125082594381,0.558926584523397,0.80134622038109,0.926208639248443,0.328225691031269,0.743886107916337,1.19320013345335
"UGT2B17",361,10,10,6,4,7,10,6,2.0113375e-05,0.324107039269443,0.0128995329728828,0.370047674556098,0.921478501161946,0.199257674742034,0.62472943255847,0.68940370102297
"UGT2B28",566,18,13,10,15,10,9,12,1.9329425e-05,0.964142922623753,1.51943258302919,0.957046643775775,0.801894163238729,0.95931050885263,0.985580395821665,1.20626010333126
"UGT2B4",512,14,5,5,3,5,5,7,2.04328575e-05,0.62799248867556,-0.130402278025322,0.220334050171432,0.230636452803538,0.313785579281384,0.047709245998502,0.349519198411366
"UGT2B7",493,7,5,7,3,5,4,8,2.091725e-05,0.0725435745134429,-0.142799453440863,0.492761077508962,0.0832535604586939,0.42386493666981,0.0357489992956957,0.33838690803759
"UGT3A1",447,9,5,3,8,5,3,7,2.14921075e-05,0.215074309618044,0.518117256616366,-0.0891931280317794,-0.0661121784370776,0.285207992159077,0.0215550685545476,0.325175574870748
"UGT3A2",424,9,3,2,4,0,2,3,2.330295e-05,0.174027955285087,-0.0687320575621935,-0.274751904958226,-0.242573639247079,-0.256233246331744,-0.250807080710854,-0.547781757637313
"UGT8",351,5,5,3,4,3,2,6,2.2464625e-05,-0.118091313467512,-0.0472766095210492,-0.112568302769274,-0.224195676282498,0.135823573004607,-0.00245755453566143,-0.0297098874771403
"UHMK1",322,1,1,2,1,0,0,1,1.76334475e-05,-0.319706586643787,-0.329007891142075,-0.13848107915364,-0.391814681851781,-0.34957170973769,-0.338471707414155,-0.417486355024306
"UHRF1BP1",1042,21,18,11,17,16,14,18,6.3089375e-05,0.205565781901293,0.669659934003552,0.0472541635972025,0.526403088872666,0.517597593539667,0.474212336564842,1.19822845338055
"UHRF1BP1L",971,24,16,10,10,6,5,10,5.38704e-05,0.647883380792742,-0.0403029130066828,0.126806449137405,-0.502401571924063,-0.218883044608735,0.474182290286116,-0.252667413134653
"UHRF2",436,3,2,2,4,2,2,2,3.53351e-05,-0.565390084581549,-0.376675416612294,-0.563958090487499,-0.506348408494582,-0.704001009893217,-0.661727635022045,-0.49176425420152
"UIMC1",524,8,9,7,8,5,9,7,3.0710475e-05,-0.0716577256546041,0.282185798907772,0.257370362147777,0.552385582505604,0.0365072898100066,0.249242656009121,0.113321849749807
"ULBP1",248,7,7,2,6,1,2,6,8.89649e-06,0.345020877069511,0.570236656425525,0.071519365715199,0.0732490633138183,0.501883028074005,0.560215966036305,-0.0504276707900159
"ULBP2",242,11,4,2,8,1,2,4,9.8974825e-06,0.633460600324902,0.814878927618654,0.0474594613343687,0.0513047993091566,0.228578592645211,0.194017097652526,-0.0734322152513354
"ULBP3",225,7,7,3,3,3,3,6,1.05201575e-05,0.30821622401525,0.123297148076958,0.174527547425723,0.174418976715075,0.458076490877807,0.52012345473338,0.244795238172545
